"","fit","lwr","upr"
"501",0.0804288077506242,0.0773750468642345,0.0834825686370138
"502",0.081098735518107,0.07802883373424,0.0841686373019741
"503",0.0822110660450702,0.0790843991701665,0.085337732919974
"504",0.0837489233722274,0.0805081471354254,0.0869896996090294
"505",0.085689223385889,0.0822651481669419,0.0891132986048362
"506",0.0880030104363217,0.0843219319772551,0.0916840888953883
"507",0.0906558795763222,0.0866471024128924,0.0946646567397521
"508",0.0936084782628231,0.0892100745105922,0.0980068820150541
"509",0.0968170802055827,0.091979219997624,0.101654940413541
"510",0.100234222994962,0.094920487182298,0.105547958807626
"511",0.10380940021073,0.0979968310296169,0.109621969391844
"512",0.107489797919406,0.101168309501785,0.113811286337027
"513",0.111221064820332,0.10439258538812,0.118049544252543
"514",0.114948104810025,0.107625628908737,0.122270580711313
"515",0.118615880407437,0.110822498611475,0.126409262203398
"516",0.122170215324353,0.11393813651165,0.130402294137056
"517",0.125558584477678,0.116928145799822,0.134189023155533
"518",0.128730879923414,0.119749534974155,0.137712224872674
"519",0.131640141543327,0.122361418894566,0.140918864192088
"520",0.134243241829208,0.124725669762459,0.143760813895956
"521",0.13650151477906,0.126807511838489,0.146195517719631
"522",0.138381319734478,0.128576053954034,0.148186585514922
"523",0.139854531937197,0.130004754031054,0.14970430984334
"524",0.1408989526514,0.131071810077448,0.150726095225353
"525",0.141498632871276,0.131760472516315,0.151236793226237
"526",0.141644105893433,0.132059273231468,0.151228938555397
"527",0.141332525362756,0.131962167351115,0.150702883374398
"528",0.140567706778674,0.131468584545632,0.149666829011716
"529",0.139360071856582,0.130583387528802,0.148136756184361
"530",0.137726496555766,0.129316736665877,0.146136256445654
"531",0.135690064989916,0.127683861433459,0.143696268546372
"532",0.133279732808765,0.125704742614014,0.140854723003516
"533",0.130529904959516,0.123403714794352,0.137656095124681
"534",0.127479933985238,0.120809009095282,0.134150858875194
"535",0.124173546176171,0.117952274142335,0.130394818210007
"536",0.120658203941955,0.114868142017649,0.126448265866262
"537",0.116984413702821,0.11159394386432,0.122374883541322
"538",0.113204989392249,0.10816971094575,0.118240267838748
"539",0.109374282310898,0.104638576529542,0.114109988092254
"540",0.105547388562249,0.101047551395964,0.110047225728534
"541",0.101779345627353,0.0974483511697406,0.106110340084965
"542",0.0981243297944216,0.0938976489137548,0.102351010675088
"543",0.0946348661465527,0.0904561364940214,0.098813595799084
"544",0.0913610626277424,0.087186279328592,0.0955358459268928
"545",0.0883498793562263,0.0841493109576072,0.0925504477548454
"546",0.0856444438402125,0.081402283322996,0.089886604357429
"547",0.0832834220816974,0.0789957364934619,0.0875711076699329
"548",0.0813004547390868,0.076972121870505,0.0856287876076686
"549",0.0797236665706458,0.0753648363887194,0.0840824967525722
"550",0.0785752563121906,0.0741976640215803,0.0829528486028009
"551",0.077871172969534,0.073484484046233,0.082257861892835
"552",0.0776208832460661,0.0732292053388201,0.082012561153312
"553",0.0778272334969016,0.0734259808686014,0.0822284861252017
"554",0.0784864082226137,0.0740598252847387,0.0829129911604886
"555",0.0795879857078063,0.0751077677566,0.0840682036590125
"556",0.0811150899931927,0.0765405723553495,0.0856896076310359
"557",0.0830446369650838,0.0783248320847258,0.0877644418454417
"558",0.0853476709737455,0.0804249882667396,0.0902703536807513
"559",0.0879897870719752,0.0828047539165315,0.093174820227419
"560",0.0909316327167052,0.0854276582713405,0.0964356071620699
"561",0.0941294816176944,0.0882568373105419,0.100002125924847
"562",0.0975358713653025,0.0912544722798048,0.1038172704508
"563",0.1011002955393,0.0943812793841037,0.107819311694497
"564",0.104769940206205,0.0975962788178652,0.111943601594545
"565",0.10849045406536,0.10085688961154,0.11612401851918
"566",0.112206741013283,0.104119293124687,0.120294188901879
"567",0.115863763568923,0.107338978078789,0.124388549059058
"568",0.11940734544407,0.110471388996448,0.128343301891692
"569",0.122784961555623,0.113472620209204,0.132097302902043
"570",0.125946503959589,0.11630011614681,0.135592891772369
"571",0.128845012537731,0.11891335186537,0.138776673210092
"572",0.131437359781841,0.12127447617375,0.141600243389932
"573",0.133684879689923,0.123348904745447,0.144020854634398
"574",0.13555393160357,0.125105853580594,0.146002009626545
"575",0.137016390764518,0.126518805032295,0.147513976496741
"576",0.138050058436951,0.127565899906322,0.148534216967579
"577",0.138638985615055,0.12823025022333,0.149047721006781
"578",0.138773705595442,0.128500168307218,0.149047242883665
"579",0.138451372022995,0.128369309087537,0.148533434958452
"580",0.137675800397142,0.127836724040309,0.147514876753974
"581",0.136457412433278,0.12690682726452,0.146007997602036
"582",0.134813084090692,0.125589277139776,0.144036891041607
"583",0.132765899483071,0.123898781330768,0.141633017635373
"584",0.130344814260149,0.121854839240126,0.138834789280173
"585",0.12758423336913,0.119481444981466,0.135687021756795
"586",0.124523509353081,0.116806785589772,0.132240233116391
"587",0.121206368502243,0.113862981725027,0.12854975527946
"588",0.117680273226257,0.110685925882424,0.12467462057009
"589",0.113995729945352,0.107315264537385,0.120676195353319
"590",0.110205552593009,0.103794529734958,0.11661657545106
"591",0.106364092469887,0.100171342621432,0.112556842318343
"592",0.102526445679468,0.0964975040770942,0.108555387281841
"593",0.0987476497028006,0.0928287161965757,0.104666583209026
"594",0.0950818808280983,0.0892237194590399,0.100940042197157
"595",0.0915816641384592,0.0857428037375836,0.0974205245393348
"596",0.0882971075778781,0.0824458712479031,0.0941483439078531
"597",0.0852751712645909,0.0793903629961938,0.091159979532988
"598",0.0825589827068067,0.076629343632309,0.0884886217813043
"599",0.0801872079065206,0.0742099202633981,0.086164495549643
"600",0.0781934875221394,0.0721720411847535,0.0842149338595254
